yt_id,start_seconds,end_seconds,positive_labels,downloaded
hsJUJ-w378w, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
htzGgSLsKtw, 1.000, 11.000,"['/m/03j1ly', '/m/04qvtq', '/m/0k4j']",True
huBb_QKHvN8, 26.000, 36.000,"['/m/012ndj', '/m/02mk9', '/m/07yv9']",True
hvIBWHBYEV8, 120.000, 130.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
hvYJStjHPC8, 15.000, 25.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']",True
hwRjnQsAML4, 440.000, 450.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
hx9QNLmHLqE, 320.000, 330.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00128']",True
hxE0bsssoZY, 520.000, 530.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
hxv4ZCJwVjg, 180.000, 190.000,"['/m/03kmc9', '/m/04qvtq']",True
hyKgwy274DU, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
hyWUl9mIWsY, 40.000, 50.000,"['/m/03j1ly', '/m/04qvtq', '/m/04rlf']",True
hyalCK4558U, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
hysDV7tAK1c, 0.000, 9.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
hyyijQuuUKg, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']",False
hz9PdltM8mc, 30.000, 40.000,"['/m/04qvtq', '/m/0k4j']",True
i-BvoU47UkM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
i-X2O47Zwxs, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
i-gsEmy7_lE, 23.000, 33.000,"['/m/03j1ly', '/m/07yv9']",True
i-u3Jc5lWJ8, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07r_k2n', '/m/0bt9lr']",True
i0VQYKzHFks, 14.000, 24.000,"['/m/03j1ly', '/m/07yv9']",False
i1gjuGeP64M, 29.000, 39.000,['/m/012ndj'],True
i2pfr0AiA4I, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
i4IF6Zkacnk, 50.000, 60.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
i4N2o7VXtbk, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
i59l48IHHoA, 23.000, 33.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
i5prXbt9dPE, 30.000, 40.000,['/m/012ndj'],True
i6Gk-e8QK4E, 6.000, 16.000,"['/m/012ndj', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9']",True
i6QembfThdM, 0.000, 10.000,"['/m/02rtxlg', '/m/03kmc9', '/m/04qvtq', '/m/09x0r']",True
i6d1w1qYZpQ, 150.000, 160.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
i6ez1rwxw4U, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
i71sgpuEslk, 0.000, 9.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
i7mKc9boX6w, 10.000, 20.000,['/m/04qvtq'],True
i8I2H8Us5Pk, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
i8f-pxW0f5g, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
i97qSzpVxuQ, 0.000, 8.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iAEJuk5NTOM, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
iAKpyvG_6So, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
iAVtWWBD3G8, 29.000, 39.000,"['/m/04qvtq', '/m/0k4j']",False
iC6chIPk2Pg, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
iE8PXIdYg4U, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iEX8L_oEbsU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iEY2uNZDF5s, 21.000, 31.000,['/m/04qvtq'],True
iFEJ1bu8g9M, 30.000, 40.000,"['/m/012ndj', '/m/09x0r']",True
iGIpG3BJ7uw, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iGeEKHwCLLA, 0.000, 10.000,['/m/04qvtq'],True
iH86UuVUa1E, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iHV3K9aEOiw, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/07yv9']",True
iHkznEIVo_8, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9']",True
iHuiqyw2Y_Y, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly']",True
iIYEeiW9pNM, 70.000, 80.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']",True
iJ-Md22K2YQ, 10.000, 20.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0912c9']",True
iJJdc7l95mQ, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
iJNRIQR_EBE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
iJNs4-dXBhA, 70.000, 80.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/09x0r']",True
iK35aqA6G6k, 220.000, 230.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iKHqGVW-Zu8, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
iKOK58t6_4E, 100.000, 110.000,['/m/04qvtq'],True
iLHNCA1_65I, 130.000, 140.000,"['/m/012f08', '/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/0k4j']",True
iLPFiKx5zbk, 50.000, 60.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",True
iLjuy_9kynk, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']",False
iM-U56fTTOQ, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
iN7oFRYSEJM, 2.000, 12.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
iNcEhkIuJEE, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
iNko8Ax1ZLQ, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iNuYyhB7ZVY, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
iNxwpbQW7pI, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iOYqAHVf1kk, 27.000, 37.000,"['/m/012ndj', '/m/09x0r']",True
iOfJJvoy48Y, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq']",False
iQ3alfCpxf8, 120.000, 130.000,['/m/04qvtq'],True
iQ5lVnRRooE, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iREzr9wWK_0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
iRLGNhMo4-E, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
iRxaPHHvyIk, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iSJqKdZ6F3k, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']",True
iSMlrTNRsC0, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']",True
iSjobBW0j48, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",True
iSnDZbTzyso, 1.000, 11.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",False
iSnWMz4FUAg, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iT-YsXBx42A, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iTGSnc9mxFc, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00067']",True
iTogHZ4AmhM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
iU5q8I84j0U, 20.000, 30.000,"['/m/012ndj', '/m/07yv9']",False
iUH0q26rzW4, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
iUmU-3EAq_c, 90.000, 100.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",False
iVaW_ddeAAc, 120.000, 130.000,"['/m/03j1ly', '/m/07yv9', '/m/0912c9', '/m/09x0r']",False
iVleUpfid_Y, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
iWiocYCLslw, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
iX7fqdayy8w, 160.000, 170.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iXGkMnh5hSc, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iYxMhVSOC9Y, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iZI0x3l7USE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
i_Wt5zH980M, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07r04', '/m/07yv9']",False
i_mlrdLr-9k, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']",True
i_xUwOCMsmQ, 80.000, 90.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00129']",True
iaDcUfld-gw, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0k4j']",True
iaZG3tPYmkA, 20.000, 30.000,"['/m/015p6', '/m/020bb7', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07pggtn']",True
ibbWAFfoHyM, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iblN6lyZRmc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
ibyuNFyGNxs, 30.000, 40.000,['/m/012ndj'],True
icAxunJ2LYk, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9']",True
icE6ZHw0lK0, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
idST5O5RDzA, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
ieBjCwhuCcQ, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
ieDcpj6T7XI, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
iexA85JGhtA, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
ifg0HRnN8tc, 0.000, 10.000,['/m/04qvtq'],True
ifvf6MW8D1U, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/04rlf']",True
ihJ0XBw2eX8, 260.000, 270.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9']",True
ihhV807iaqc, 300.000, 310.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",True
ii3ac-jc454, 40.000, 50.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
ii9UOxwbF3I, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",False
iiSx5bLo7ac, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iin0TnYzLKo, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
iiqVQ7wlXOU, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
ijw4IMXaaVs, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/04rlf']",False
ikOrrxk4bMQ, 17.000, 27.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
iknofmmUEW4, 3.000, 13.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/t/dd00134']",True
ilAO2AiSGVQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
ilqGiYOhu00, 6.000, 16.000,"['/m/012ndj', '/m/07yv9']",True
imCG-FJDtPc, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
inlCCx7BwI0, 40.000, 50.000,"['/m/012ndj', '/m/04rlf', '/m/07yv9', '/m/0m0jc']",True
ip9xyLOVbwY, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
ipd8NaKWn68, 270.000, 280.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
iprwbDL_JAI, 10.000, 20.000,"['/m/04qvtq', '/m/04rlf', '/t/dd00128']",True
iqzBPSPA-SM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
ir5GTx7nX8w, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
irIPkARWgmE, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
ird4Ocxmf6s, 130.000, 140.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
itH-fbb9Ook, 250.000, 260.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
itQClCdkr-A, 50.000, 60.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']",True
iuqBLcDTqXE, 12.000, 22.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
ivCWSySRnj4, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
ivLzciEiM6g, 30.000, 40.000,['/m/012ndj'],True
ivabwSu7d50, 30.000, 40.000,['/m/04qvtq'],True
ivjfP3SLxgE, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
ivk54oCrDeE, 50.000, 60.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
iw-CZY4kmkE, 11.000, 21.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
iwL6agc3Giw, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2']",True
iweNE1KrVVg, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",False
iweuf7v875w, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']",True
iwoltHahUgI, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
ixCHyfQ-Se4, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
ixIuVN6C8nU, 20.000, 30.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
ixuTttC4pic, 580.000, 590.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
ixxrMRJrolA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
iyCeOw7KtBE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
izQUCKFHMI0, 10.000, 20.000,"['/m/012n7d', '/m/09x0r', '/t/dd00128']",True
izsCrms-yPg, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j1Bt0_YqGMw, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j1Zez4y_xdk, 30.000, 40.000,['/m/012ndj'],True
j1gPu_osPN0, 70.000, 80.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
j1wfH8v10u0, 10.000, 20.000,['/m/04qvtq'],True
j2-MT5MjYsc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
j3_k93jEWtU, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/03kmc9', '/m/07r04', '/m/07yv9']",True
j4ctvbo6J3o, 530.000, 540.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/09x0r', '/t/dd00126']",True
j4poN_PCoZ0, 230.000, 240.000,"['/m/012n7d', '/m/04qvtq']",True
j4pzK6txOxU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j5JYei6RdIg, 18.000, 28.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
j5fbq_Q2Dpo, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
j5okBlg-VIo, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
j60le62gj5Q, 30.000, 40.000,['/m/04qvtq'],True
j6DmjPFaXrE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",False
j6Jw-khbxJA, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j6_a7mgB0AI, 28.000, 38.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j6tg5RFgrlo, 25.000, 35.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j7Zn8WU7LUI, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
j7lT0A3UI50, 8.000, 18.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']",True
j8ACtHzNDUw, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
j95kDOczL9Q, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
j9X4Q9Q0CAk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jAmXQfqM-4M, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jBL-kHFQOAE, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jBY8myXHB8c, 230.000, 240.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
jBgper5FK24, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jC0rtG6zLZA, 30.000, 40.000,"['/m/012ndj', '/m/07pb8fc', '/m/07yv9', '/m/09x0r', '/t/dd00066']",True
jCAoeU3aYIg, 250.000, 260.000,"['/m/04qvtq', '/m/04rlf']",True
jCHiVKc2Ghs, 440.000, 450.000,"['/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07r04', '/m/07yv9']",False
jCvHWiFEXFQ, 100.000, 110.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jE1Jnuu05oQ, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jE3uB-qxFEs, 30.000, 40.000,['/m/012n7d'],True
jEIuCZrkrnI, 200.000, 210.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']",True
jEUHkCX-BRk, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jEdEmDHUi00, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jFQsWJnOL3E, 12.000, 22.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jFgCrk6WMHw, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/06mb1']",True
jGAluLbh3js, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']",True
jGQ3pYqIggM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jGYvWVTKE_E, 5.000, 15.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
jGeVZ_mL4iw, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jHXDu5wsd94, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jHlxoX77owg, 150.000, 160.000,"['/m/04qvtq', '/m/07yv9']",True
jIUgUDETNn8, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00128']",True
jIjU_95zowU, 30.000, 40.000,['/m/04qvtq'],True
jKLuJiov_pQ, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
jKSrUKUQfhQ, 20.000, 30.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07yv9']",True
jKsjU1Dsrck, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jLgjL6sHpzk, 30.000, 40.000,"['/m/012n7d', '/m/0btp2']",True
jMCKOjnExu4, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
jMYSxUDbv1A, 140.000, 150.000,"['/m/012n7d', '/m/07yv9']",True
jM_D4LqLg44, 130.000, 140.000,"['/m/012n7d', '/m/04rlf', '/m/09x0r']",True
jNSyG9pIKbQ, 30.000, 40.000,['/m/04qvtq'],False
jO-PZRnY04A, 22.000, 32.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
jOg2lgbQl6s, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
jOwcBmrvIhA, 4.000, 14.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
jPHlTosAIa4, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
jPLYyhkcrlA, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
jPuh0_duu4k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jRHru2I7hAs, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
jRPaH9lyEpo, 150.000, 160.000,"['/m/012ndj', '/m/07r04', '/m/09x0r']",True
jRz_kjoQrVk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jTqaOXMmYJo, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jTweLqDIZWk, 40.000, 50.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
jTz-kMx5ZE0, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
jTzWk9ork-8, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']",True
jU6VGK5tiyA, 130.000, 140.000,"['/m/03kmc9', '/m/04qvtq']",True
jUOrItSbcRk, 30.000, 40.000,"['/m/012ndj', '/m/07r04']",True
jVHLRGf3N8o, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jVegYcI5_RA, 40.000, 50.000,"['/m/012n7d', '/m/03j1ly']",True
jWqQXzw0OUo, 30.000, 40.000,"['/m/012n7d', '/m/04qvtq']",True
jYbDRCxvq1s, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07pb8fc', '/m/07r04', '/m/07yv9', '/t/dd00067']",True
jYs055b_Teo, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",False
jZSaS50CyoI, 70.000, 80.000,"['/m/012ndj', '/m/03j1ly', '/m/04_sv', '/m/07r04', '/m/07yv9', '/m/0k4j', '/t/dd00128']",True
jZhdxrzdzI0, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
j_-zSb3Aj-E, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
j_8N3xrSZq8, 24.000, 34.000,['/m/03j1ly'],True
j_PFA29dtfo, 28.000, 38.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jaa1Ji8M_ok, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jbqUHfrsBmc, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00066']",False
jcChozUlg-k, 280.000, 290.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
jcL0AhFZj84, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jcObRlM0eRQ, 220.000, 230.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jd1yOSsn6Rc, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/07r04', '/m/07yv9']",True
jdrAte54z38, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
jeDQDPgKSCM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jeGftzwxhE4, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jeJWWLWRY98, 90.000, 100.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
jeol6tnBzdk, 13.000, 23.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
jfYAr2-C7fs, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/t/dd00067']",True
jfst_Ne7rMc, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jg9TpmmZ5Ws, 18.000, 28.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",True
jgEV7CAyotE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
jhI2rWUXaFk, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
jhrs2fqkM8o, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
jhsPIBBjix8, 5.000, 15.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",False
