yt_id,start_seconds,end_seconds,positive_labels,downloaded
Mb-GyQEKoEc, 30.000, 40.000,"['/m/04_sv', '/m/07pb8fc', '/m/07qnq_y']",True
xffzJkUsGuw, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
Z94QqDspsDg, 0.000, 10.000,"['/m/028v0c', '/m/09x0r', '/t/dd00128']",False
oqk8_fDQGlo, 10.000, 20.000,"['/m/07r04', '/m/07yv9']",False
f0yxEr3wBuI, 40.000, 50.000,"['/m/012f08', '/m/07yv9', '/m/0912c9', '/m/0k4j']",False
iGzp5oR21F4, 10.000, 20.000,"['/m/0199g', '/m/07yv9']",False
1Y1n7j9ZH4E, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
5_r6bKQtfu4, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",False
T6GIOvCELBQ, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",False
lZHQxOY35D0, 120.000, 130.000,"['/m/04_sv', '/m/04rlf', '/m/09x0r']",False
ChCCYbSK9zE, 130.000, 140.000,['/m/02mk9'],False
4AtG0FXTtO0, 120.000, 130.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
kqfSvcebBt0, 10.000, 20.000,['/m/04gxbd'],False
nZOwmMS7kwA, 300.000, 310.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
_IucozuUa3A, 10.000, 20.000,"['/m/04rlf', '/m/09x0r', '/m/0gy1t2s']",False
ywjrf1xe8J8, 0.000, 5.000,"['/m/019jd', '/m/07yv9', '/m/0912c9', '/m/09x0r']",False
dxc6ztlPi6w, 100.000, 110.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
evWZn3CvzeA, 200.000, 210.000,"['/m/03kmc9', '/m/0dgbq']",False
M7Ba3iTY0rE, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
Sap1E3QlInI, 240.000, 250.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
OZsFmjZf-0M, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",False
yoJRU5HENkE, 80.000, 90.000,['/m/09x0r'],False
8qaTlGeYukA, 0.000, 10.000,['/m/0912c9'],False
ZboHhAeyJgE, 24.000, 34.000,"['/m/04rlf', '/m/09x0r']",False
JrstDZGr-7U, 50.000, 60.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
fCV-YGnjntc, 30.000, 40.000,"['/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']",False
i2hIh4rXeeE, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",False
-D1uGn8bvIA, 40.000, 50.000,"['/m/0195fx', '/m/01g50p', '/m/07jdr', '/m/07yv9']",False
wHrfzW9RS_E, 200.000, 210.000,"['/m/015lz1', '/m/04rlf', '/m/07sbbz2']",False
U1cIYL0hc00, 23.000, 33.000,['/m/02mfyn'],False
__olLkvjpUk, 540.000, 550.000,"['/m/030rvx', '/m/09x0r']",False
m7YqASadywM, 240.000, 250.000,"['/m/03kmc9', '/m/0dgbq']",False
dE3sKZh_QXU, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/t/dd00048']",False
DGCG2aKOk7Y, 30.000, 40.000,"['/m/015p6', '/m/07r_25d', '/m/0h0rv', '/t/dd00129']",False
GlKWqHcBjyw, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
71m1JYo8Hzs, 10.000, 20.000,"['/m/09x0r', '/m/0btp2']",False
4GA_7yzxcnw, 0.000, 5.000,"['/m/0912c9', '/t/dd00128']",False
3KGWSy6GKpY, 17.000, 27.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']",False
VDU2NIY2VkM, 15.000, 25.000,['/m/030rvx'],False
9PxeXe2Mp90, 130.000, 140.000,"['/m/03kmc9', '/m/0dgbq']",False
y29R1UdYJyg, 40.000, 50.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']",False
Oc4-00ib3ng, 0.000, 10.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
7ldZGv2xdgE, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",False
SHFTj0DXNg0, 110.000, 120.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
IkvAsg_oqFk, 220.000, 230.000,"['/m/0c3f7m', '/t/dd00125']",False
QQiwzc_asQY, 40.000, 50.000,['/m/0gy1t2s'],False
10hdp7Mewj0, 8.000, 18.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']",False
VmysF63bBrI, 70.000, 80.000,"['/m/01yrx', '/m/068hy', '/m/09x0r', '/m/0bt9lr', '/m/0jbk']",False
1QYK-sfIVzQ, 40.000, 50.000,"['/m/07pzfmf', '/m/09x0r', '/t/dd00129']",False
I1xKhRgED-4, 25.000, 35.000,['/m/04fq5q'],False
g-myTf2F-z0, 480.000, 490.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
BBm27mZtcng, 20.000, 30.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
KI6S-7QxleE, 10.000, 20.000,"['/m/0284vy3', '/m/07jdr']",False
phAQPyn2gJ0, 150.000, 160.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
eClIxwvgOxE, 290.000, 300.000,"['/m/012f08', '/m/04_sv', '/m/07qv_d5', '/m/07yv9']",False
bbpL5JTnm8g, 30.000, 40.000,"['/m/07jdr', '/m/07yv9']",False
2jTwk5jm740, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
B_cOV2Vl4Fg, 6.000, 16.000,['/t/dd00128'],False
RGjZiguLpSU, 30.000, 40.000,"['/m/0195fx', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']",False
OhSaJYlkTmw, 3.000, 13.000,"['/m/0395lw', '/m/0gy1t2s']",False
KBBzBNojAzM, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",False
hzBTM_YnwA0, 470.000, 480.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']",False
PAQ9PaOdk70, 50.000, 60.000,['/m/02mfyn'],False
yFpW-T9dDUY, 30.000, 40.000,"['/m/07s34ls', '/m/07yv9', '/m/0gvgw0']",False
ZX-dM62vjeM, 40.000, 50.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']",False
wIQbwEgVrPw, 120.000, 130.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",False
Aq9srmZgXm8, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
UYlBz40lHgU, 30.000, 40.000,"['/m/028v0c', '/m/02fs_r']",False
BPhvufs-nxo, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
Fg1dDjcXfJY, 80.000, 90.000,['/m/0284vy3'],False
EHR4GBLTmBA, 220.000, 230.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/05pd6', '/m/0ggq0m']",False
AyJMfP5Vc4o, 30.000, 40.000,['/m/04rlf'],False
Nn0w-R9JSVc, 0.000, 10.000,"['/m/015lz1', '/m/03_d0', '/m/04rlf']",False
uWKeDNZ8668, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",False
xvEYs2ScXiM, 20.000, 30.000,"['/m/03kmc9', '/m/0dgbq']",False
EriQIxr9_Q4, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
iNCbzeSCiRw, 80.000, 90.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
As-im2q4pXU, 50.000, 60.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/t/dd00129']",False
Tr7pmnO3eHo, 100.000, 110.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r', '/m/0ytgt']",False
_5_1p9btahk, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']",False
za8KPcQ0dTw, 360.000, 370.000,['/m/02mfyn'],False
8qu6FPEczzA, 30.000, 40.000,"['/m/04_sv', '/m/07yv9', '/t/dd00129']",False
KlSXVsjWQ2Y, 50.000, 60.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9']",False
7TqgeNBfe28, 30.000, 40.000,"['/m/07yv9', '/m/09x0r']",False
ei_1f84tnjo, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']",False
B0nNEiYM1z8, 15.000, 25.000,"['/m/0912c9', '/t/dd00128']",False
IK3xao3uR_A, 19.000, 29.000,"['/m/02mfyn', '/m/03kmc9']",False
CuOSbU4N-AE, 30.000, 40.000,"['/m/06h7j', '/m/09x0r', '/t/dd00128']",False
ZJXryqSFl3E, 390.000, 400.000,"['/m/04gxbd', '/m/09x0r']",False
SK4TQ-pBiDU, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
3-g0k3T2_9s, 30.000, 40.000,"['/m/012f08', '/m/07yv9']",False
rjcHRJN4x8Q, 340.000, 350.000,['/m/030rvx'],False
iCgjEUPKJVE, 140.000, 150.000,"['/m/015lz1', '/m/05lls']",False
oSVHaIO3lAI, 530.000, 540.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
84JcxMBsOLs, 300.000, 310.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
My8KaAkiZmI, 30.000, 40.000,"['/m/0199g', '/m/07yv9']",False
LOO1Rh3mKA4, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9']",False
1knxbrHS1xI, 0.000, 10.000,['/m/02fs_r'],False
Ou90-3iGyDc, 0.000, 10.000,"['/m/04_sv', '/m/07yv9']",False
pYK7WCZFoT8, 480.000, 490.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']",False
vgNQ275moQc, 0.000, 9.000,"['/m/04_sv', '/m/07qv_d5', '/m/07yv9']",False
YVQ287cuFf0, 30.000, 40.000,"['/m/0195fx', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']",False
7qPG3mhbYtA, 320.000, 330.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
hTO_hdeHDnU, 210.000, 220.000,"['/m/01wy6', '/m/04rlf', '/m/06j64v', '/m/07y_7']",False
xkSJaAFrPWs, 270.000, 280.000,['/m/02fs_r'],False
5w_h7WUucSc, 20.000, 30.000,['/m/07pp_mv'],False
bSxJZHJamNs, 10.000, 20.000,"['/m/07yv9', '/m/0k4j']",False
dDt-vyAhmAM, 260.000, 270.000,"['/m/015lz1', '/m/04rlf', '/t/dd00126', '/t/dd00127']",False
sUoJP5FGBbg, 20.000, 30.000,"['/m/015lz1', '/m/04rlf', '/m/09x0r']",False
fkipIdHlm6I, 180.000, 190.000,"['/m/04gxbd', '/m/09x0r']",False
qimbUliwX8w, 370.000, 380.000,"['/m/04rlf', '/m/04zmvq']",False
YYJoom3IlNw, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']",False
Vx-bBWjfSE8, 290.000, 300.000,"['/m/07yv9', '/t/dd00129']",False
j3dJ2I8zJsI, 80.000, 90.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0912c9']",False
OH9H-vQY2vg, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
nrK7-6I2ou8, 30.000, 40.000,['/m/09x0r'],False
ig9WrTbb5H0, 230.000, 240.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
-68B13Ifv98, 30.000, 40.000,"['/m/012f08', '/m/07yv9']",False
ARc-m7woyD0, 190.000, 200.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9']",False
Qwt2SX07UyQ, 10.000, 20.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
WdS3vo4rLDQ, 50.000, 60.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']",False
ii_Ce3Lwy4E, 50.000, 60.000,"['/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00128', '/t/dd00129']",False
QsqBDmFnrnE, 90.000, 100.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9']",False
11604CCFqec, 30.000, 40.000,"['/m/04fq5q', '/m/0912c9']",False
nePfq13PfWk, 180.000, 190.000,"['/m/04rlf', '/m/06_fw', '/t/dd00128']",False
v09CfPgrjH8, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
RBsG-YhZn_M, 110.000, 120.000,"['/m/07yv9', '/m/0ltv']",False
MWolg0YxQqw, 4.000, 14.000,['/t/dd00134'],False
CmRTIeYaGNM, 5.000, 15.000,"['/m/019jd', '/m/02rlv9', '/m/07yv9', '/m/09x0r']",False
ZFSUwmo3ims, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
e2H3rnnBqyw, 0.000, 10.000,"['/m/04rlf', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
gR84OxxwwVU, 430.000, 440.000,"['/m/01bjv', '/m/07qv_d5', '/m/07yv9', '/t/dd00128']",False
qgpX9TN8ZHE, 220.000, 230.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
Kjxsbf0UVBU, 220.000, 230.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/07yv9', '/t/dd00128']",False
CfiqoDkdp4I, 20.000, 30.000,"['/m/04fq5q', '/m/04rlf']",False
6bMYzS5Ffro, 170.000, 180.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00001']",False
Y1dJKp9fMoE, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']",False
vdwAlmKjZ_M, 0.000, 10.000,"['/m/02lkt', '/m/03mb9', '/m/04rlf']",False
Cd6pv93QtCc, 160.000, 170.000,"['/m/015lz1', '/m/04rlf', '/t/dd00126']",False
vmb_MgKa2Z4, 200.000, 210.000,"['/m/04gxbd', '/m/09x0r', '/m/0k4j']",False
Dd_udhDRqwo, 170.000, 180.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
hgPOZFiUknA, 190.000, 200.000,"['/m/04rlf', '/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00129']",False
tMV2l-3aNds, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
y-QKuRyTdpE, 0.000, 10.000,['/m/02mfyn'],False
9L3EMXLufVg, 0.000, 10.000,"['/m/04rlf', '/m/0gy1t2s']",False
xBINXfCXfqo, 0.000, 10.000,['/m/02fs_r'],False
auBwVsXLnVQ, 30.000, 40.000,"['/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']",False
2I32q_aYc4s, 30.000, 40.000,['/m/07r04'],False
8kS-gIWJGpg, 320.000, 330.000,"['/m/04zmvq', '/m/09x0r']",False
EqJic8Gqxtc, 30.000, 40.000,['/m/04rlf'],False
dO9iuUryxVk, 30.000, 40.000,['/m/0dgbq'],False
DwMIru734Gw, 60.000, 70.000,"['/m/012f08', '/m/04gxbd', '/m/07yv9', '/m/0k4j']",False
IOoYvycXNAc, 60.000, 70.000,"['/m/05x_td', '/m/07qv_d5', '/m/0912c9']",False
6ARx8kKcZO8, 5.000, 15.000,"['/m/07r04', '/m/07yv9']",False
VzerJLe2JJ4, 70.000, 80.000,"['/m/01y3hg', '/m/09x0r', '/m/0fx9l']",False
RwMSiW02zBk, 140.000, 150.000,"['/m/01y3hg', '/m/07pp_mv', '/m/09x0r']",False
It3ICo-rJw0, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",False
vdLpxTEUEes, 130.000, 140.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
FWJQiBc1vHo, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
lCc5VUSAcIQ, 30.000, 40.000,"['/m/04rlf', '/m/07q2z82', '/m/0h9mv', '/m/0ltv']",False
shmR4OZtzqA, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",False
kkYHsJEvwUY, 30.000, 40.000,"['/m/07jdr', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00127']",False
pYCo-4zdQ2U, 2.000, 12.000,"['/m/030rvx', '/m/09x0r']",False
8j-jFjOn_4A, 0.000, 9.000,"['/m/09t49', '/m/09x0r']",False
dMNdroi2HO4, 300.000, 310.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
xxPndHjWTCA, 70.000, 80.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
yMQfuvSYRdo, 0.000, 10.000,"['/m/07q2z82', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
_JjyTbf5EvY, 90.000, 100.000,"['/m/03kmc9', '/m/0dgbq']",False
QuN91iEojGE, 10.000, 20.000,"['/m/015lz1', '/m/04rlf', '/m/04szw']",False
Knawj6AtIgc, 30.000, 40.000,"['/m/01bjv', '/m/02rhddq', '/m/07yv9', '/m/09x0r', '/t/dd00128']",False
D_BLeuynmSA, 0.000, 5.000,"['/m/05x_td', '/m/0912c9']",False
L2VwNAuopV0, 20.000, 30.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0btp2', '/m/0k4j']",False
r_Yjw7pXQaI, 0.000, 10.000,['/m/06_fw'],False
bbyABeJAG3M, 530.000, 540.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
Rr1cV67vxzc, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",False
u4Ovl0EBdlA, 220.000, 230.000,['/m/02mfyn'],False
h3j0ZEh24nI, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
7X3xpNvHSEk, 0.000, 10.000,['/m/0gy1t2s'],False
6Wb4uV4DXm4, 330.000, 340.000,"['/m/01y3hg', '/m/0c3f7m']",False
hEBvVCtup3g, 150.000, 160.000,"['/m/015lz1', '/m/04rlf', '/m/07sbbz2']",False
GUCwzgziakE, 420.000, 430.000,"['/m/02fs_r', '/m/07pp_mv']",False
YchvoDX4nvc, 30.000, 40.000,"['/m/02mk9', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00066']",False
VbGbjbzXvtw, 40.000, 50.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
haNJK8fNNzw, 430.000, 440.000,['/m/0c3f7m'],False
0Rbm0Piimsk, 50.000, 60.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']",False
6ePj7girmHE, 30.000, 40.000,"['/m/02fs_r', '/m/09x0r']",False
bhydWmRH0Xg, 260.000, 270.000,"['/m/0195fx', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00128']",False
6G4eVSP-XnY, 0.000, 10.000,"['/m/07r04', '/m/07yv9']",False
4NXkLwMPH7M, 17.000, 27.000,"['/m/0199g', '/m/09x0r']",False
Em0TMdrPiu4, 60.000, 70.000,"['/m/09x0r', '/t/dd00128']",False
vtgq0FwgQOg, 570.000, 580.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",False
-hBbSydXvGk, 30.000, 40.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/t/dd00129']",False
mWv8Zw5OVPs, 50.000, 60.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
smUDzfM3QZs, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",False
AkYSHRX83nw, 30.000, 40.000,['/m/07pp_mv'],False
dNkILw9WIrw, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr']",False
PRr3l-7P-qU, 8.000, 18.000,"['/m/01bjv', '/m/09x0r']",False
Px2FX7z_FGE, 30.000, 40.000,"['/m/0199g', '/m/07yv9']",False
4rkTxQF9z9s, 30.000, 40.000,"['/m/07r04', '/m/07yv9']",False
dfXli6nxsfA, 140.000, 150.000,"['/m/01m4t', '/m/04gxbd']",False
AfvUC656TPE, 20.000, 30.000,"['/m/012f08', '/m/02mk9', '/m/07yv9']",False
ZL_TRynRQFQ, 120.000, 130.000,"['/m/01y3hg', '/m/09x0r']",False
4AfVpcYZ8wA, 10.000, 20.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
3eECshu79_w, 20.000, 30.000,"['/m/012f08', '/m/07r04', '/m/07yv9']",False
YvHKWJit240, 30.000, 40.000,['/t/dd00134'],False
ZgdcyXiFs5s, 410.000, 420.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']",False
fD8log1Y_pk, 60.000, 70.000,"['/m/03kmc9', '/m/0dgbq']",False
GXO2eKiSxI0, 270.000, 280.000,"['/m/07yv9', '/m/09x0r', '/t/dd00128']",False
wF3dzNNg9xA, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",False
0qLRNRCwI54, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']",False
rOOBAGxxjBk, 10.000, 20.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/m/07c6l']",False
sY7h2mB0U4o, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
2c99DqzhQbY, 30.000, 40.000,"['/m/07yv9', '/m/0k4j']",False
t2DVnwJammg, 200.000, 210.000,"['/m/01y3hg', '/m/04rlf', '/m/09x0r', '/m/0c3f7m']",False
6QSaDSW6cJk, 0.000, 10.000,"['/m/04gxbd', '/m/07yv9']",False
yd6_Z0HfWms, 320.000, 330.000,"['/m/06_fw', '/m/09x0r']",False
1A7ZfVYOvXs, 540.000, 550.000,"['/m/01bjv', '/m/07qfr4h', '/m/07yv9', '/m/09x0r']",False
kQf9rxgboz0, 70.000, 80.000,"['/m/03kmc9', '/m/0dgbq']",False
uWDS9WiBoo4, 440.000, 450.000,"['/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/09x0r', '/m/0fx80y']",False
2NDS2MNq5dk, 30.000, 40.000,['/t/dd00134'],False
AANGWRW1yNo, 30.000, 40.000,"['/m/07r04', '/m/07yv9']",False
rUxWMjCo8EA, 80.000, 90.000,"['/m/0199g', '/m/04rlf', '/m/07yv9', '/m/09x0r']",False
9wSzfOul3Uo, 370.000, 380.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']",False
6fqy2MqZfO4, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
aUYh9AnwOCc, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",False
T8S5S-sHfmI, 60.000, 70.000,['/m/04gxbd'],False
If-fQtpCdFs, 400.000, 410.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
hlHb9HwNxk8, 110.000, 120.000,"['/m/015lz1', '/m/04rlf', '/m/05lls', '/m/0ggq0m']",False
Zh0oAa6vkjs, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']",False
2mE6BPJhW3A, 30.000, 40.000,"['/m/04rlf', '/m/0c3f7m']",False
93UuRGzJVB4, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",False
JsloZuFduSo, 30.000, 40.000,"['/m/07jdr', '/m/07yv9', '/t/dd00128']",False
74VDuM5BJEI, 230.000, 240.000,"['/m/07pp_mv', '/m/09x0r', '/m/0ytgt']",False
YpWOpSMG_TY, 120.000, 130.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
2B-0pZOgZ5U, 380.000, 390.000,"['/m/0btp2', '/m/0k4j']",False
j2R1zurR39E, 30.000, 40.000,"['/m/012f08', '/m/07q2z82', '/m/07qv4k0', '/m/0btp2', '/m/0k4j', '/m/0ltv']",False
GPz4iiygpKs, 0.000, 10.000,"['/m/06_fw', '/t/dd00128']",False
bR8fbwavKtc, 60.000, 70.000,"['/m/07qv_d5', '/m/0912c9', '/m/09x0r', '/t/dd00128']",False
wNrFEllrF-k, 90.000, 100.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",False
5ZRxqTwsn0w, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",False
yTRBeRHhXtc, 40.000, 50.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
6vR2Yjos6Xo, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
Glblo0SlkFE, 230.000, 240.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
m4FpsENMvF8, 0.000, 10.000,['/m/0gy1t2s'],False
BvtEf1RiSYE, 180.000, 190.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",False
fhEvTzM-Veg, 100.000, 110.000,"['/m/015lz1', '/m/04rlf', '/m/0y4f8']",False
1L1Kcgur6gI, 50.000, 60.000,['/m/06_fw'],False
QCUQmaAlqCM, 30.000, 40.000,"['/m/04rlf', '/m/04szw']",False
Bjuo1SPzCcg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",False
EPuZMim562U, 30.000, 40.000,['/m/02fs_r'],False
4xnLQcJUdDQ, 20.000, 30.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/0btp2', '/m/0k4j', '/t/dd00134']",False
yX5dRsOJmLE, 60.000, 70.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']",False
aBUzPinhRLc, 110.000, 120.000,"['/m/02mk9', '/m/09x0r']",False
gquOxmu8cOY, 340.000, 350.000,['/m/04gxbd'],False
G5Qk9RfVGeo, 40.000, 50.000,"['/m/02rhddq', '/m/07yv9']",False
WeT-aIRiBy0, 10.000, 20.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
2X4zm4dR1Bs, 20.000, 30.000,"['/m/02fs_r', '/m/0fx9l']",False
gw1z_t9yxVk, 140.000, 150.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
AUpScHUSqHY, 10.000, 20.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
jnOno2JnCzg, 30.000, 40.000,"['/m/04fq5q', '/m/04rlf']",False
SZVguke6__M, 100.000, 110.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/06wzb', '/m/07jdr', '/m/07rjwbb', '/m/07rwm0c']",False
rl4kWFM_GaI, 17.000, 27.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",False
N19QwQh4V6g, 10.000, 20.000,"['/m/04rlf', '/m/05pd6', '/m/0ggq0m']",False
