yt_id,start_seconds,end_seconds,positive_labels
utHL71JYj04, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r', '/m/0c3f7m']"
bhRCR4CaFig, 0.000, 10.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
cxS12CEnO3Y, 130.000, 140.000,"['/m/07yv9', '/m/0k4j', '/t/dd00126']"
z2GxzFhNcX8, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
TtYJPFCil7s, 230.000, 240.000,"['/m/03kmc9', '/m/0dgbq']"
Kno1Qt815WI, 160.000, 170.000,"['/m/015lz1', '/m/04rlf', '/m/07p6fty', '/m/07sr1lc', '/t/dd00128']"
mupaeYOklEM, 190.000, 200.000,['/m/04gxbd']
ULS3ffQkCW4, 30.000, 40.000,['/m/02mfyn']
I7Dx6FKCsF4, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/t/dd00129']"
4wIfnJL7Tj0, 10.000, 20.000,"['/m/07r04', '/m/07yv9']"
8ZlQSC7_Iww, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00066']"
dSGNm7UlHt0, 20.000, 30.000,['/m/02mfyn']
IsKhngIqzlg, 0.000, 10.000,"['/m/04_sv', '/m/07yv9']"
idIIxog9f04, 280.000, 290.000,"['/m/01y3hg', '/m/09x0r']"
NMmR2Bd8TSY, 29.000, 39.000,"['/m/01bjv', '/m/07yv9']"
jVKQRt_bNCE, 470.000, 480.000,"['/m/07r04', '/m/07yv9']"
QvkH71vk4a4, 380.000, 390.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/m/0ltv']"
JMF7NvH3qoE, 30.000, 40.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/06wzb', '/m/07jdr']"
rbdbtS_1vmI, 40.000, 50.000,['/t/dd00128']
TwxXcuLejDQ, 100.000, 110.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']"
wiH_oxNF9T0, 16.000, 26.000,"['/m/04gxbd', '/m/09x0r']"
mEZi2tzR6ic, 480.000, 490.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
kPZ_BqueJi0, 30.000, 40.000,['/m/02mfyn']
2tA9BBVzx5k, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
w7bC-svR14k, 70.000, 80.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']"
sguJcmRQU4A, 0.000, 10.000,"['/m/030rvx', '/m/04rlf']"
YYyy6vUiB-Y, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/t/dd00128']"
NP13w8DbySE, 10.000, 20.000,"['/m/03cl9h', '/m/04rlf', '/m/04szw']"
23xdTaTmoeI, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r', '/m/0c3f7m']"
cpX4plEAuwQ, 30.000, 40.000,"['/m/01v1d8', '/m/04rlf', '/m/07lnk', '/m/0m0jc']"
6g6g6Ra-a0g, 370.000, 380.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
H-3Ne1_bySw, 550.000, 560.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
dMh2j7XvR5w, 12.000, 22.000,"['/m/02fs_r', '/m/09x0r']"
-vaqOm3RzII, 170.000, 180.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0ltv']"
YsdNp_tqbQw, 590.000, 600.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
7fqwUfFm7IQ, 12.000, 22.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/t/dd00066']"
JjnuEKCMcbo, 25.000, 35.000,['/t/dd00134']
vfKsIb7xYSA, 0.000, 9.000,['/m/0gy1t2s']
2Jpg_KvJWL0, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
qu6AY-yI4eI, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
oJ5kFJGrKDE, 330.000, 340.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
iA-dDZsEVZE, 180.000, 190.000,['/m/04gxbd']
S8IKNMIVzCQ, 30.000, 40.000,['/m/06_fw']
Qkcm4R7zBLo, 0.000, 10.000,['/m/06_fw']
RhH6qxoOWXE, 60.000, 70.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
_co_kWq6Nxc, 20.000, 30.000,"['/m/046dlr', '/m/07pp_mv', '/m/09x0r']"
uBDauYUicyU, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j']"
Eg--IfVl2Q8, 560.000, 570.000,"['/m/07yv9', '/m/09x0r', '/m/0ltv', '/t/dd00125']"
FD1ZidaXVv0, 400.000, 410.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
G4qgzsaNN7s, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
J0P50xBCxUg, 130.000, 140.000,"['/m/04_sv', '/m/07pb8fc', '/m/07yv9']"
10qjEXmiLBY, 0.000, 10.000,"['/m/01g50p', '/m/04rlf', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
3YouGI9l42Q, 30.000, 40.000,"['/m/03qtwd', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
K7M4Q7XAVyY, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128', '/t/dd00134']"
z6V5-MuFC6w, 30.000, 40.000,"['/m/0199g', '/m/04rlf']"
tKcypQ_ZAXE, 120.000, 130.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/t/dd00129']"
jS2Ud6bs4Pc, 0.000, 7.000,"['/m/01y3hg', '/m/0c3f7m']"
y-x7vG4VWOE, 390.000, 400.000,"['/m/04rlf', '/m/07qv_d5']"
uBCBppnw7OU, 30.000, 40.000,"['/m/030rvx', '/m/07pp_mv', '/m/0c3f7m']"
jkeZGhOq22s, 0.000, 10.000,"['/m/04rlf', '/m/07jdr']"
7YOW5jB-stY, 30.000, 40.000,['/t/dd00128']
36v4pfawC0E, 0.000, 10.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/t/dd00134']"
4-VpdJtiCAE, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
lhedRVb85Fk, 30.000, 40.000,['/m/02mfyn']
WjoMPYGFCa0, 180.000, 190.000,"['/m/028sqc', '/m/04rlf']"
Qlt8AoXLveQ, 21.000, 31.000,"['/m/07qv_d5', '/m/07yv9']"
SsWa6NKHkAI, 100.000, 110.000,['/m/0btp2']
BhQPDafekdw, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
NaSGRWCzZYM, 0.000, 10.000,"['/m/01j4z9', '/m/04_sv', '/m/07yv9']"
VDuvZpkrf-Q, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
0IUR0a8uR5c, 30.000, 40.000,"['/m/07rknqz', '/m/0h9mv', '/m/0k4j']"
0L-uDGovpSQ, 60.000, 70.000,"['/m/07pp_mv', '/m/09x0r']"
loewTDMvoVw, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
NXGgy2oYonA, 30.000, 40.000,"['/m/0199g', '/m/07yv9']"
DwMIru734Gw, 60.000, 70.000,"['/m/012f08', '/m/04gxbd', '/m/07yv9', '/m/0k4j']"
ehXYili6bZE, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
WGJf43kaz7o, 22.000, 32.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']"
YrC3BP6S7l0, 340.000, 350.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
XZXfSILNFF4, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']"
o3Mqva-9AZo, 0.000, 10.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']"
qfHCBP1UEPc, 0.000, 10.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']"
gEAl7A49BTA, 130.000, 140.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
lrC4o0hvv94, 0.000, 10.000,"['/m/01y3hg', '/m/046dlr']"
k7ZEr0aMLe0, 580.000, 590.000,"['/m/01bjv', '/m/07yv9']"
gx1FYK7zKZA, 190.000, 200.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
s4WcSvhu_Iw, 50.000, 60.000,['/m/02mfyn']
JqYPvq8G2G4, 16.000, 26.000,"['/m/07yv9', '/m/09x0r']"
Gz-og-dZXR0, 100.000, 110.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
6V1P2hyI3rs, 18.000, 28.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
KnMzZfEangg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
dRwVsjf2ews, 0.000, 9.000,['/m/04gxbd']
kasai1-32Rc, 30.000, 40.000,"['/m/04rlf', '/t/dd00129']"
LRzJUS2K8rM, 30.000, 40.000,"['/m/04_sv', '/m/07yv9']"
5IFGeBvovG0, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
kGKZ0YK4_rk, 30.000, 40.000,['/m/0c3f7m']
6F6-t75PGFU, 140.000, 150.000,"['/m/04gxbd', '/m/07yv9', '/m/0k4j']"
8enEdkJgKs0, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
1CFl6au0o_E, 4.000, 14.000,['/t/dd00134']
47WEOsjixJ4, 160.000, 170.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']"
vJeTAT6Lwn8, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
_64jeX9mrrE, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
JAyrwIJQL24, 30.000, 40.000,"['/m/012f08', '/m/04_sv', '/m/05x_td', '/m/07yv9', '/m/0912c9']"
23o3JXmV_qQ, 6.000, 16.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
g6guFiCfmJQ, 0.000, 10.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/0k4j']"
mB6iBo-nLfU, 30.000, 40.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/0l156k']"
iq1JMGw9tlU, 90.000, 100.000,"['/m/07r04', '/m/07yv9']"
coLpDcqgNOs, 280.000, 290.000,['/m/01y3hg']
loDwJXeyFsk, 170.000, 180.000,"['/m/09x0r', '/m/0c3f7m']"
G8HYlqLiJXE, 180.000, 190.000,"['/m/01bjv', '/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
UmminfCXhNw, 370.000, 380.000,['/m/04gxbd']
2uMXfAIMeN0, 180.000, 190.000,"['/m/04gxbd', '/m/07yv9', '/m/0k4j']"
Sq_Z2BOmw28, 0.000, 10.000,"['/m/07rqsjt', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00134']"
RUZVdKPdC5c, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
1Ez_GlgXq08, 30.000, 40.000,['/m/04rlf']
I7sy1wUmkGw, 40.000, 50.000,"['/m/0199g', '/m/07yv9']"
CXA8AG7qzUY, 10.000, 20.000,"['/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/t/dd00129']"
A4nI_XDCk_Q, 80.000, 90.000,"['/m/04rlf', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
8neBV8ZKfYU, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
5nb42D94yd8, 40.000, 50.000,"['/m/07r04', '/m/07yv9']"
-aQey87CoyE, 190.000, 200.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
oH4NL35BhCY, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']"
rb3t5VDk17Q, 60.000, 70.000,['/m/03cl9h']
VMjCQhUc828, 30.000, 40.000,['/m/02mfyn']
CX6qJbbwjTc, 10.000, 20.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j', '/t/dd00066']"
T6oYCFRafPs, 30.000, 40.000,"['/m/02mk9', '/m/03cl9h', '/m/07pb8fc', '/m/07r04', '/m/07yv9', '/m/09x0r']"
4klFdWzLpPA, 20.000, 30.000,['/m/07pp_mv']
SdO03F0HJYw, 30.000, 40.000,['/t/dd00134']
F-za-Te3aZc, 30.000, 40.000,"['/m/05zppz', '/m/06h7j', '/m/09x0r', '/t/dd00129']"
eRVBQlGpEr0, 0.000, 10.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
0_wD2ZbEjYA, 140.000, 150.000,['/m/030rvx']
-NaOaYlV3WI, 30.000, 40.000,"['/m/04rlf', '/m/0l14jd', '/m/0y4f8']"
TYVMOoIlJbg, 460.000, 470.000,['/m/02mfyn']
4y0KbKCyKus, 140.000, 150.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
HX4EpTtdd5A, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
LoG863LzdsM, 40.000, 50.000,"['/m/01y3hg', '/m/02fs_r']"
33semrm_PCE, 0.000, 10.000,"['/m/04_sv', '/m/07rknqz', '/m/07yv9', '/m/0h9mv']"
-5bUWtaoJ7U, 40.000, 50.000,"['/m/0284vy3', '/t/dd00048']"
xsXDXKZ7APY, 70.000, 80.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
1-fh-M8-QrI, 270.000, 280.000,['/m/09x0r']
b_14WMuHJt0, 90.000, 100.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
y0PVvrn_uGU, 20.000, 30.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
BfqOwNRIiuE, 170.000, 180.000,['/t/dd00129']
LwUmhwzE9mk, 140.000, 150.000,"['/m/0199g', '/m/07yv9']"
WJJyvBeNLi0, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']"
_W5s4DFnfEE, 540.000, 550.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
013tVBuTrkE, 23.000, 33.000,['/m/01y3hg']
Joow3kKQLj8, 5.000, 15.000,"['/m/014zdl', '/m/07qsvvw', '/m/07rknqz', '/m/0k4j']"
SLc5_3K9TDI, 10.000, 20.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/0k4j']"
O53Spvt3BL4, 400.000, 410.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
9pnC96X0FwI, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
KWVX98cjG5Q, 0.000, 10.000,"['/m/02fs_r', '/m/073cg4']"
OibeGTNG6MU, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
Nmk2hAQwipk, 30.000, 40.000,"['/m/09x0r', '/t/dd00134']"
Si1NNpjfTu0, 30.000, 40.000,"['/m/015lz1', '/m/0gywn']"
bSlXuZCoQQQ, 10.000, 20.000,['/m/0c3f7m']
4Bw7WPH2X-E, 40.000, 50.000,['/m/04gxbd']
9TuBKTzuL2o, 30.000, 40.000,"['/m/02lkt', '/m/04rlf', '/m/07s72n', '/m/09x0r']"
09qf0W11rqY, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
ljO9gnEFiKU, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
9Dvmnfs_CFc, 9.000, 19.000,"['/m/02mk9', '/m/07yv9', '/t/dd00130']"
Skh4UNEzuPw, 320.000, 330.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2']"
2RpOd9MJjyQ, 10.000, 20.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
vJFkvTKttcY, 30.000, 40.000,"['/m/04_sv', '/m/07yv9']"
ZgoQvbNC6sI, 10.000, 20.000,"['/m/07r04', '/m/07yv9', '/t/dd00129']"
04qfXtppa1k, 10.000, 20.000,"['/m/04_sv', '/m/07yv9', '/t/dd00129']"
NviNX56CE8A, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
EWP18lDMrwM, 310.000, 320.000,['/m/0c3f7m']
UvYaYueKRFA, 110.000, 120.000,['/m/0btp2']
mTkHFF-jcvE, 10.000, 20.000,"['/m/03kmc9', '/m/0dgbq']"
HHVl52FQcNE, 240.000, 250.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/09x0r']"
X56jYYpJYWk, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
7QYrVHcmaf8, 10.000, 20.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
3obLPXCKYpM, 130.000, 140.000,"['/m/07qv4k0', '/m/07qwyj0', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
FHB4pJfqGg8, 150.000, 160.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
UIVECUTWrtM, 0.000, 8.000,"['/m/01bjv', '/m/07yv9']"
Q3vL9c3Q5jg, 0.000, 4.000,['/m/0gy1t2s']
4F4_hWHtfVk, 30.000, 40.000,"['/m/04_sv', '/m/09x0r']"
Va9AGvec86s, 27.000, 37.000,['/m/02mfyn']
eczm7U-HNsY, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
3YADxbI0gM0, 60.000, 70.000,"['/m/04rlf', '/m/06_fw']"
8TqcJfX8TAk, 30.000, 40.000,"['/m/02mk9', '/m/04rlf', '/m/07q2z82', '/t/dd00066']"
8Lyd3urZLjQ, 60.000, 70.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']"
ZR3QdH6NfOQ, 30.000, 40.000,['/m/09x0r']
Wck5qw5QuT4, 90.000, 100.000,['/m/02fs_r']
t-sKk6RDWtc, 0.000, 10.000,"['/m/07yv9', '/m/09x0r', '/t/dd00128']"
3cMqNcphAxE, 110.000, 120.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
Nc6-JMGft_o, 30.000, 40.000,"['/m/04gxbd', '/m/09x0r']"
-8wRLqWkqfg, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
vF4heofriZc, 60.000, 70.000,['/t/dd00128']
OrQ73Fkmuo4, 170.000, 180.000,"['/m/012f08', '/m/07r04', '/m/07yv9']"
EfT-zS_7ACc, 160.000, 170.000,"['/m/07yv9', '/t/dd00129']"
LLSUDqQONJg, 330.000, 340.000,"['/m/03cl9h', '/m/04rlf']"
6s5ZfIFZ7lY, 30.000, 40.000,"['/m/030rvx', '/m/0c3f7m']"
QcSAo7oh3es, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0ltv', '/t/dd00128']"
0W-2PT_7tRY, 40.000, 50.000,"['/m/07r04', '/m/07yv9', '/t/dd00129']"
APiz_35k7Ag, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
jFvs1_FRVuw, 20.000, 30.000,"['/m/06_fw', '/m/09x0r', '/t/dd00128']"
zPDUxFxsD5Y, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
UFn8IuAjFn8, 0.000, 7.000,['/m/04fq5q']
2IQlbW2q4Jc, 8.000, 18.000,['/t/dd00134']
dpmJNZNRacQ, 0.000, 10.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
7GtffbQkQHY, 0.000, 9.000,"['/m/02mk9', '/m/07pb8fc', '/m/0k4j', '/t/dd00066', '/t/dd00130']"
saX4T5hPaGA, 20.000, 30.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']"
Bb37ky2jXus, 170.000, 180.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
2aOQsWU66u4, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
jq8xNUqCCcw, 10.000, 20.000,"['/m/0284vy3', '/t/dd00129']"
RdIHsF_bC-4, 30.000, 40.000,['/m/09x0r']
k86Zot6t3mY, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
uZfsEDo3elY, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
Hv6-RrVRiWA, 90.000, 100.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
aptsbAe2yoI, 10.000, 20.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
2WoOCPOfgAo, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/t/dd00134']"
gvNoFNhfQ8U, 100.000, 110.000,['/m/02mk9']
XPoN8VrfBCY, 80.000, 90.000,"['/m/01y3hg', '/m/02fs_r', '/m/09x0r']"
XXRYchSTnbY, 210.000, 220.000,"['/m/09x0r', '/m/0gy1t2s']"
ghj_gOZbq6Y, 40.000, 50.000,"['/m/02rhddq', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
IK3xao3uR_A, 19.000, 29.000,"['/m/02mfyn', '/m/03kmc9']"
dI7sIHMUb8E, 0.000, 10.000,"['/m/0199g', '/m/03qtwd', '/m/04rlf', '/m/09x0r']"
sG6GgMh96sQ, 30.000, 40.000,['/m/07r04']
w9HB0N5oHRg, 530.000, 540.000,"['/m/04k94', '/m/09x0r', '/t/dd00129']"
3mGqhrKwlaU, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc']"
sOMz0-rP-44, 30.000, 40.000,"['/m/02mfyn', '/m/03kmc9']"
lx_mm_yNEiw, 170.000, 180.000,['/m/0c3f7m']
IWYF_huCtb0, 70.000, 80.000,['/m/06_fw']
2dF389XiaxY, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
2DQr6nmK-Mc, 30.000, 40.000,"['/m/02mk9', '/m/07yv9', '/m/09x0r']"
_IucozuUa3A, 10.000, 20.000,"['/m/04rlf', '/m/09x0r', '/m/0gy1t2s']"
GDzLuliWN6A, 90.000, 100.000,"['/m/07qv_d5', '/m/09x0r', '/t/dd00129']"
Iw_s6C0kjVU, 30.000, 40.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/0912c9', '/m/0btp2']"
hDPkMNOW-vI, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
NmKKhOSgkic, 30.000, 40.000,['/m/04rlf']
tUppIOzUo2Q, 0.000, 10.000,"['/m/03cl9h', '/m/04rlf']"
7cEOX1UOH2Q, 0.000, 10.000,"['/m/0199g', '/m/07yv9']"
Sq7CTM1Gacs, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9']"
8esxuutnNn0, 80.000, 90.000,"['/m/015lz1', '/m/028sqc', '/m/04rlf', '/m/064t9']"
dH5N4pL-x3g, 40.000, 50.000,"['/m/02mk9', '/m/07yv9']"
SygBgeINWBQ, 130.000, 140.000,"['/m/04rlf', '/m/06_fw']"
eK4wH820las, 5.000, 15.000,['/m/07pp_mv']
zYPY3Fh1Xjo, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
SkEWH3_ZHV8, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
jtsjqdZQaGo, 220.000, 230.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
jqmz9F-jXdk, 30.000, 40.000,"['/m/01x3z', '/m/046dlr', '/m/07pp_mv', '/m/07qjznl', '/m/07qjznt']"
8SsfGK4gEWo, 1.000, 11.000,"['/m/028v0c', '/m/07yv9', '/m/0912c9', '/t/dd00128']"
OhSaJYlkTmw, 3.000, 13.000,"['/m/0395lw', '/m/0gy1t2s']"
W64_vFyP2W8, 240.000, 250.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
2JW97JPHHes, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9']"
OZst74WeGYQ, 30.000, 40.000,"['/m/04_sv', '/m/07yv9']"
PlwsY37UxBo, 0.000, 10.000,"['/m/06_fw', '/m/09x0r']"
-ZDBAF2QG2I, 4.000, 14.000,"['/m/030rvx', '/m/09x0r']"
czk2zOfLl2A, 21.000, 31.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']"
jVdYF25ivXY, 300.000, 310.000,"['/m/012f08', '/m/01bjv', '/m/04rlf', '/m/07yv9', '/m/0k4j']"
G59qLnRc-n4, 20.000, 30.000,"['/m/012f08', '/m/01bjv', '/m/07r04', '/m/07yv9']"
13weCXte9nQ, 30.000, 40.000,"['/m/07pp_mv', '/m/09x0r', '/t/dd00128']"
6b6unlnfLnc, 100.000, 110.000,"['/m/04rlf', '/m/07yv9', '/m/0h9mv', '/m/0ltv']"
26FZtlPWLXk, 6.000, 16.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']"
63kpjX4ZaW0, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
QBK8mCwrnRE, 260.000, 270.000,"['/m/04gxbd', '/m/09x0r']"
cj1vISeWToY, 230.000, 240.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
3HvS3pCtuZY, 30.000, 40.000,"['/m/09x0r', '/m/0gvgw0']"
Hlm-P9LeAn8, 10.000, 20.000,"['/m/01x3z', '/m/046dlr', '/m/07pp_mv']"
0PN2aP7FjkM, 280.000, 290.000,"['/m/04fq5q', '/m/04rlf', '/t/dd00127']"
UeJUfzlzQno, 21.000, 31.000,"['/m/01y3hg', '/m/09x0r']"
4JPN6qjTBmE, 30.000, 40.000,['/m/09x0r']
0y4Ah2emLTo, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
AM8QsknSK9g, 23.000, 33.000,['/m/02fs_r']
KQnxYQteBzo, 180.000, 190.000,['/m/0gy1t2s']
zpXm3_9l_wU, 430.000, 440.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
jWHoUKMCS8s, 580.000, 590.000,['/m/04fq5q']
dF5AFsr7SB8, 210.000, 220.000,['/t/dd00048']
CKZEN0Nqd-g, 30.000, 40.000,"['/m/04_sv', '/m/07yv9']"
lBUIMdkWEhg, 70.000, 80.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/09x0r']"
-LMJxOjffCs, 18.000, 28.000,"['/m/04gxbd', '/m/09x0r']"
cTn4fsscZu0, 0.000, 10.000,"['/m/012f08', '/m/07yv9', '/m/0btp2']"
iv2UaOLKXlQ, 20.000, 30.000,"['/m/07q2z82', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
l0rpg_cYgtc, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
