yt_id,start_seconds,end_seconds,positive_labels
iJNRIQR_EBE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
iJNs4-dXBhA, 70.000, 80.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/09x0r']"
iK35aqA6G6k, 220.000, 230.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iKHqGVW-Zu8, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iKOK58t6_4E, 100.000, 110.000,['/m/04qvtq']
iLHNCA1_65I, 130.000, 140.000,"['/m/012f08', '/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/0k4j']"
iLPFiKx5zbk, 50.000, 60.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
iLjuy_9kynk, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']"
iM-U56fTTOQ, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iN7oFRYSEJM, 2.000, 12.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
iNcEhkIuJEE, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iNko8Ax1ZLQ, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iNuYyhB7ZVY, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iNxwpbQW7pI, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iOYqAHVf1kk, 27.000, 37.000,"['/m/012ndj', '/m/09x0r']"
iOfJJvoy48Y, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq']"
iQ3alfCpxf8, 120.000, 130.000,['/m/04qvtq']
iQ5lVnRRooE, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iREzr9wWK_0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
iRLGNhMo4-E, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
iRxaPHHvyIk, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iSJqKdZ6F3k, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']"
iSMlrTNRsC0, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']"
iSjobBW0j48, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']"
iSnDZbTzyso, 1.000, 11.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
iSnWMz4FUAg, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iT-YsXBx42A, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iTGSnc9mxFc, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00067']"
iTogHZ4AmhM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iU5q8I84j0U, 20.000, 30.000,"['/m/012ndj', '/m/07yv9']"
iUH0q26rzW4, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iUmU-3EAq_c, 90.000, 100.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
iVaW_ddeAAc, 120.000, 130.000,"['/m/03j1ly', '/m/07yv9', '/m/0912c9', '/m/09x0r']"
iVleUpfid_Y, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
iWiocYCLslw, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
iX7fqdayy8w, 160.000, 170.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iXGkMnh5hSc, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iYxMhVSOC9Y, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iZI0x3l7USE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
i_Wt5zH980M, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07r04', '/m/07yv9']"
i_mlrdLr-9k, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
i_xUwOCMsmQ, 80.000, 90.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00129']"
iaDcUfld-gw, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0k4j']"
iaZG3tPYmkA, 20.000, 30.000,"['/m/015p6', '/m/020bb7', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07pggtn']"
ibbWAFfoHyM, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iblN6lyZRmc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ibyuNFyGNxs, 30.000, 40.000,['/m/012ndj']
icAxunJ2LYk, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9']"
icE6ZHw0lK0, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
idST5O5RDzA, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
ieBjCwhuCcQ, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
ieDcpj6T7XI, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
iexA85JGhtA, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
ifg0HRnN8tc, 0.000, 10.000,['/m/04qvtq']
ifvf6MW8D1U, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/04rlf']"
ihJ0XBw2eX8, 260.000, 270.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9']"
ihhV807iaqc, 300.000, 310.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
ii3ac-jc454, 40.000, 50.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
ii9UOxwbF3I, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
iiSx5bLo7ac, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iin0TnYzLKo, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
iiqVQ7wlXOU, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
ijw4IMXaaVs, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/04rlf']"
ikOrrxk4bMQ, 17.000, 27.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
iknofmmUEW4, 3.000, 13.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/t/dd00134']"
ilAO2AiSGVQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ilqGiYOhu00, 6.000, 16.000,"['/m/012ndj', '/m/07yv9']"
imCG-FJDtPc, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
inlCCx7BwI0, 40.000, 50.000,"['/m/012ndj', '/m/04rlf', '/m/07yv9', '/m/0m0jc']"
ip9xyLOVbwY, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
ipd8NaKWn68, 270.000, 280.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
iprwbDL_JAI, 10.000, 20.000,"['/m/04qvtq', '/m/04rlf', '/t/dd00128']"
iqzBPSPA-SM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ir5GTx7nX8w, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
irIPkARWgmE, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
ird4Ocxmf6s, 130.000, 140.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
itH-fbb9Ook, 250.000, 260.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
itQClCdkr-A, 50.000, 60.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']"
iuqBLcDTqXE, 12.000, 22.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ivCWSySRnj4, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
ivLzciEiM6g, 30.000, 40.000,['/m/012ndj']
ivabwSu7d50, 30.000, 40.000,['/m/04qvtq']
ivjfP3SLxgE, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ivk54oCrDeE, 50.000, 60.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']"
iw-CZY4kmkE, 11.000, 21.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
iwL6agc3Giw, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2']"
iweNE1KrVVg, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
iweuf7v875w, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']"
iwoltHahUgI, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
ixCHyfQ-Se4, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ixIuVN6C8nU, 20.000, 30.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
ixuTttC4pic, 580.000, 590.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
ixxrMRJrolA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
iyCeOw7KtBE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
izQUCKFHMI0, 10.000, 20.000,"['/m/012n7d', '/m/09x0r', '/t/dd00128']"
izsCrms-yPg, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j1Bt0_YqGMw, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j1Zez4y_xdk, 30.000, 40.000,['/m/012ndj']
j1gPu_osPN0, 70.000, 80.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
j1wfH8v10u0, 10.000, 20.000,['/m/04qvtq']
j2-MT5MjYsc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
j3_k93jEWtU, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
j4ctvbo6J3o, 530.000, 540.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/09x0r', '/t/dd00126']"
j4poN_PCoZ0, 230.000, 240.000,"['/m/012n7d', '/m/04qvtq']"
j4pzK6txOxU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j5JYei6RdIg, 18.000, 28.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
j5fbq_Q2Dpo, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
j5okBlg-VIo, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
j60le62gj5Q, 30.000, 40.000,['/m/04qvtq']
j6DmjPFaXrE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
j6Jw-khbxJA, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j6_a7mgB0AI, 28.000, 38.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j6tg5RFgrlo, 25.000, 35.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j7Zn8WU7LUI, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
j7lT0A3UI50, 8.000, 18.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']"
j8ACtHzNDUw, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
j95kDOczL9Q, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07r04', '/m/07yv9', '/m/09x0r']"
j9X4Q9Q0CAk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jAmXQfqM-4M, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jBL-kHFQOAE, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jBY8myXHB8c, 230.000, 240.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
jBgper5FK24, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jC0rtG6zLZA, 30.000, 40.000,"['/m/012ndj', '/m/07pb8fc', '/m/07yv9', '/m/09x0r', '/t/dd00066']"
jCAoeU3aYIg, 250.000, 260.000,"['/m/04qvtq', '/m/04rlf']"
jCHiVKc2Ghs, 440.000, 450.000,"['/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07r04', '/m/07yv9']"
jCvHWiFEXFQ, 100.000, 110.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jE1Jnuu05oQ, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jE3uB-qxFEs, 30.000, 40.000,['/m/012n7d']
jEIuCZrkrnI, 200.000, 210.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']"
jEUHkCX-BRk, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jEdEmDHUi00, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jFQsWJnOL3E, 12.000, 22.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jFgCrk6WMHw, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/06mb1']"
jGAluLbh3js, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']"
jGQ3pYqIggM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jGYvWVTKE_E, 5.000, 15.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
jGeVZ_mL4iw, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jHXDu5wsd94, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jHlxoX77owg, 150.000, 160.000,"['/m/04qvtq', '/m/07yv9']"
jIUgUDETNn8, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00128']"
jIjU_95zowU, 30.000, 40.000,['/m/04qvtq']
jKLuJiov_pQ, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
jKSrUKUQfhQ, 20.000, 30.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07yv9']"
jKsjU1Dsrck, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jLgjL6sHpzk, 30.000, 40.000,"['/m/012n7d', '/m/0btp2']"
jMCKOjnExu4, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
jMYSxUDbv1A, 140.000, 150.000,"['/m/012n7d', '/m/07yv9']"
jM_D4LqLg44, 130.000, 140.000,"['/m/012n7d', '/m/04rlf', '/m/09x0r']"
jNSyG9pIKbQ, 30.000, 40.000,['/m/04qvtq']
jO-PZRnY04A, 22.000, 32.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
jOg2lgbQl6s, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jOwcBmrvIhA, 4.000, 14.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
jPHlTosAIa4, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
jPLYyhkcrlA, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
jPuh0_duu4k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jRHru2I7hAs, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
jRPaH9lyEpo, 150.000, 160.000,"['/m/012ndj', '/m/07r04', '/m/09x0r']"
jRz_kjoQrVk, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jTqaOXMmYJo, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jTweLqDIZWk, 40.000, 50.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
jTz-kMx5ZE0, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
jTzWk9ork-8, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']"
jU6VGK5tiyA, 130.000, 140.000,"['/m/03kmc9', '/m/04qvtq']"
jUOrItSbcRk, 30.000, 40.000,"['/m/012ndj', '/m/07r04']"
jVHLRGf3N8o, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jVegYcI5_RA, 40.000, 50.000,"['/m/012n7d', '/m/03j1ly']"
jWqQXzw0OUo, 30.000, 40.000,"['/m/012n7d', '/m/04qvtq']"
jYbDRCxvq1s, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07pb8fc', '/m/07r04', '/m/07yv9', '/t/dd00067']"
jYs055b_Teo, 10.000, 20.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
jZSaS50CyoI, 70.000, 80.000,"['/m/012ndj', '/m/03j1ly', '/m/04_sv', '/m/07r04', '/m/07yv9', '/m/0k4j', '/t/dd00128']"
jZhdxrzdzI0, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
j_-zSb3Aj-E, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
j_8N3xrSZq8, 24.000, 34.000,['/m/03j1ly']
j_PFA29dtfo, 28.000, 38.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jaa1Ji8M_ok, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jbqUHfrsBmc, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00066']"
jcChozUlg-k, 280.000, 290.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
jcL0AhFZj84, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jcObRlM0eRQ, 220.000, 230.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jd1yOSsn6Rc, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
jdrAte54z38, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
jeDQDPgKSCM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jeGftzwxhE4, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jeJWWLWRY98, 90.000, 100.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
jeol6tnBzdk, 13.000, 23.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
jfYAr2-C7fs, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/t/dd00067']"
jfst_Ne7rMc, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jg9TpmmZ5Ws, 18.000, 28.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
jgEV7CAyotE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jhI2rWUXaFk, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jhrs2fqkM8o, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jhsPIBBjix8, 5.000, 15.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
jhuq1RoG-Ys, 0.000, 9.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
jjdAF_4OWUs, 190.000, 200.000,"['/m/03j1ly', '/m/09x0r']"
jpA4yltQKJE, 400.000, 410.000,"['/m/03j1ly', '/m/03kmc9', '/m/03m9d0z', '/m/04qvtq', '/t/dd00092']"
jpDW0fGDjGo, 210.000, 220.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
jq7QHsHhTAw, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
jqTuIRuO4Yc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jqXNXZj0_TM, 60.000, 70.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']"
jqfEm8Lt0JQ, 29.000, 39.000,['/m/012ndj']
jqnQwOJbXfE, 190.000, 200.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
jqqEENGIjLM, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
js2wpaqproo, 12.000, 22.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jtHMGHna3Zo, 30.000, 40.000,"['/m/03j1ly', '/m/04rlf']"
jthUbC7baWs, 21.000, 31.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
juE4meKPwsw, 10.000, 20.000,"['/m/04qvtq', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
juUCUX6f6vs, 0.000, 4.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
juX0CEZ-wSk, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
jv3mYFYXA9c, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
jvL6R9VbK8s, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jvT8J4R5kL0, 100.000, 110.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jw9q8XYqG_M, 30.000, 40.000,"['/m/012ndj', '/m/05x_td']"
jyDKlyLf95o, 29.000, 39.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
jyZfcNW2w1g, 90.000, 100.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
jzr_z7_r2ZY, 25.000, 35.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
k-WH5PYjMHs, 220.000, 230.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
k-nUbZ4TcX0, 16.000, 26.000,"['/m/03kmc9', '/m/04qvtq']"
k05xWSiOQmk, 210.000, 220.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']"
k12k0IJZOmg, 60.000, 70.000,['/m/04qvtq']
k1nsUq6ZyAs, 18.000, 28.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/t/dd00134']"
k25MhEd58Kk, 70.000, 80.000,['/m/012ndj']
k2ZWrAGoY5w, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
k3D6nhefuxU, 30.000, 40.000,['/m/012ndj']
k3x2JbisGvU, 150.000, 160.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r']"
k40CdhThz1w, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
k5QDiN7Nw6k, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00067']"
k5WdYmxu84g, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2']"
k7DO-kKJc-4, 30.000, 40.000,['/m/012ndj']
k7i-ixa7Ik8, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
k7vdRkUx8DM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/09x0r']"
k7zmANHV0QA, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
k8C4b7lpj6Q, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
k8VY5k0nugI, 0.000, 10.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9']"
k9B_T0uesM4, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
k9u987RcH64, 2.000, 12.000,"['/m/04qvtq', '/m/07yv9']"
kB0958C2sUA, 30.000, 40.000,['/m/012ndj']
kBWOt5A8BnM, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
kCHJ6QU-8bU, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
kCSkXLVeWsA, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
kD4BP_g1b3E, 19.000, 29.000,"['/m/012ndj', '/m/07yv9']"
kE45FZIxn1o, 9.000, 19.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
kEWZsQ-0Jd0, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9']"
kEkbdWy99VQ, 30.000, 40.000,['/m/04qvtq']
kEmaSN8u9OM, 20.000, 30.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
kF6BBAypBaU, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
kGKQO0LY_7Y, 10.000, 20.000,"['/m/012ndj', '/m/05x_td', '/m/07r04', '/m/07yv9', '/m/09x0r']"
kGU5bO8fMNw, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
kGjHLlfXvIE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/09x0r']"
kGx4ADOgaQM, 15.000, 25.000,['/m/04qvtq']
